client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.530216Z,2020-12-07T18:45:37.566748Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.568470Z,2020-12-07T18:45:37.606960Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:37.608764Z,2020-12-07T18:45:37.646587Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:45:37.648480Z,2020-12-07T18:45:37.690700Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:45:37.692665Z,2020-12-07T18:45:37.733266Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:37.734841Z,2020-12-07T18:45:37.771568Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:37.773152Z,2020-12-07T18:45:37.814294Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:37.815850Z,2020-12-07T18:45:37.817577Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:37.818955Z,2020-12-07T18:45:43.847554Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:43.848932Z,2020-12-07T18:45:43.914757Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:43.916475Z,2020-12-07T18:45:43.918714Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:45:43.920516Z,2020-12-07T18:45:47.752513Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:47.753948Z,2020-12-07T18:45:51.430822Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:51.432619Z,2020-12-07T18:45:51.488836Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:45:51.490966Z,2020-12-07T18:45:51.544848Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:51.546693Z,2020-12-07T18:45:51.599781Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:51.601388Z,2020-12-07T18:45:51.649305Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:51.651361Z,2020-12-07T18:45:51.653865Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:51.655344Z,2020-12-07T18:45:52.458174Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:52.460505Z,2020-12-07T18:45:57.382492Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:57.384103Z,2020-12-07T18:45:57.422787Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:57.424527Z,2020-12-07T18:45:57.426351Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:57.427900Z,2020-12-07T18:45:57.653313Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:57.657473Z,2020-12-07T18:45:57.703227Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:57.705310Z,2020-12-07T18:45:57.710227Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:57.712735Z,2020-12-07T18:45:57.830513Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:57.832618Z,2020-12-07T18:45:57.880369Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:57.881935Z,2020-12-07T18:45:57.931192Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:57.941356Z,2020-12-07T18:45:57.944401Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:57.946717Z,2020-12-07T18:45:58.090023Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:58.091838Z,2020-12-07T18:45:58.135702Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:58.137589Z,2020-12-07T18:45:58.139511Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:58.141148Z,2020-12-07T18:46:04.489508Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:46:04.491813Z,2020-12-07T18:46:04.526411Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:04.528319Z,2020-12-07T18:46:04.561722Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:46:04.563659Z,2020-12-07T18:46:04.601315Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:46:04.603304Z,2020-12-07T18:46:04.643899Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:04.646279Z,2020-12-07T18:46:04.685715Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:04.687254Z,2020-12-07T18:46:04.719003Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:04.720618Z,2020-12-07T18:46:04.722173Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:04.723550Z,2020-12-07T18:46:12.802508Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:12.809917Z,2020-12-07T18:46:12.860998Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:12.864381Z,2020-12-07T18:46:12.866901Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:46:12.869033Z,2020-12-07T18:46:16.499220Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:16.507729Z,2020-12-07T18:46:22.778273Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:22.779717Z,2020-12-07T18:46:22.831129Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:46:22.833502Z,2020-12-07T18:46:22.886126Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:22.888148Z,2020-12-07T18:46:22.940043Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:22.941584Z,2020-12-07T18:46:22.993369Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:22.995183Z,2020-12-07T18:46:22.996907Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:22.998730Z,2020-12-07T18:46:30.951287Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:30.952881Z,2020-12-07T18:46:31.000676Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:31.002499Z,2020-12-07T18:46:31.004330Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:31.005983Z,2020-12-07T18:46:36.961627Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:46:36.963116Z,2020-12-07T18:46:37.014955Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:37.016740Z,2020-12-07T18:46:37.065784Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:46:37.068049Z,2020-12-07T18:46:37.117850Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:46:37.119640Z,2020-12-07T18:46:37.178922Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:37.180834Z,2020-12-07T18:46:37.228798Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:37.230214Z,2020-12-07T18:46:37.289443Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:37.292421Z,2020-12-07T18:46:37.294009Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:37.295461Z,2020-12-07T18:46:43.433042Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:43.435196Z,2020-12-07T18:46:43.492492Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:43.494287Z,2020-12-07T18:46:43.496076Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:46:43.497512Z,2020-12-07T18:46:47.528524Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:47.536317Z,2020-12-07T18:46:49.415071Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:49.416858Z,2020-12-07T18:46:49.454517Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:46:49.456772Z,2020-12-07T18:46:49.495540Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:49.497405Z,2020-12-07T18:46:49.535025Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:46:49.536721Z,2020-12-07T18:46:49.578573Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:46:49.580418Z,2020-12-07T18:46:49.582613Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:49.584092Z,2020-12-07T18:46:49.879477Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:46:49.882520Z,2020-12-07T18:46:57.750910Z
